Date,Week_Of_Year,Store,Product,Promotion,Is_Holiday,Base Price,Price,Weekly_Units_Sold
2010-07-30,30,6,3,1,False,19.99,10.0,753
2010-08-06,31,6,3,0,False,19.99,19.99,266
2010-08-13,32,6,3,0,False,19.99,19.99,294
2010-08-20,33,6,3,0,False,19.99,19.99,397
2010-08-27,34,6,3,0,False,19.99,19.99,373
2010-09-03,35,6,3,0,False,19.99,19.99,159
2010-09-10,36,6,3,0,True,19.99,19.99,104
2010-09-17,37,6,3,0,False,19.99,19.99,83
2010-09-24,38,6,3,0,False,19.99,19.99,65
2010-10-01,39,6,3,0,False,19.99,19.99,69
2010-10-08,40,6,3,0,False,19.99,19.99,69
2010-10-15,41,6,3,0,False,19.99,19.99,72
2010-10-22,42,6,3,0,False,19.99,19.99,81
2010-10-29,43,6,3,0,False,19.99,19.99,76
2010-11-05,44,6,3,1,False,19.99,10.0,305
2010-11-12,45,6,3,1,False,19.99,10.0,329
2010-11-19,46,6,3,1,False,19.99,10.0,322
2010-11-26,47,6,3,1,True,19.99,10.0,371
2010-12-03,48,6,3,0,False,19.99,19.99,97
2010-12-10,49,6,3,0,False,19.99,19.99,111
2010-12-17,50,6,3,0,False,19.99,19.99,129
2010-12-24,51,6,3,0,False,19.99,19.99,155
2010-12-31,52,6,3,0,True,19.99,19.99,82
2011-01-07,1,6,3,0,False,21.99,21.99,106
2011-01-14,2,6,3,0,False,21.99,21.99,79
2011-01-21,3,6,3,0,False,21.99,21.99,81
2011-01-28,4,6,3,0,False,21.99,21.99,74
2011-02-04,5,6,3,0,False,21.99,21.99,70
2011-02-11,6,6,3,0,True,21.99,21.99,79
2011-02-18,7,6,3,0,False,21.99,21.99,75
2011-02-25,8,6,3,0,False,21.99,21.99,69
2011-03-04,9,6,3,0,False,21.99,21.99,71
2011-03-11,10,6,3,0,False,21.99,21.99,69
2011-03-18,11,6,3,0,False,21.99,21.99,62
2011-03-25,12,6,3,0,False,21.99,21.99,60
2011-04-01,13,6,3,0,False,21.99,21.99,64
2011-04-08,14,6,3,0,False,21.99,21.99,73
2011-04-15,15,6,3,0,False,21.99,21.99,70
2011-04-22,16,6,3,0,False,21.99,21.99,67
2011-04-29,17,6,3,0,False,21.99,21.99,61
2011-05-06,18,6,3,0,False,21.99,21.99,66
2011-05-13,19,6,3,0,False,21.99,21.99,61
2011-05-20,20,6,3,0,False,21.99,21.99,61
2011-05-27,21,6,3,0,False,21.99,21.99,71
2011-06-03,22,6,3,0,False,21.99,21.99,71
2011-06-10,23,6,3,0,False,21.99,21.99,73
2011-06-17,24,6,3,0,False,21.99,21.99,64
2011-06-24,25,6,3,0,False,21.99,21.99,59
2011-07-01,26,6,3,1,False,21.99,11.0,293
2011-07-08,27,6,3,1,False,21.99,11.0,319
2011-07-15,28,6,3,1,False,21.99,11.0,421
2011-07-22,29,6,3,1,False,21.99,11.0,564
2011-07-29,30,6,3,1,False,21.99,11.0,647
2011-08-05,31,6,3,0,False,21.99,21.99,202
2011-08-12,32,6,3,0,False,21.99,21.99,256
2011-08-19,33,6,3,0,False,21.99,21.99,325
2011-08-26,34,6,3,0,False,21.99,21.99,343
2011-09-02,35,6,3,0,False,21.99,21.99,131
2011-09-09,36,6,3,0,True,21.99,21.99,88
2011-09-16,37,6,3,0,False,21.99,21.99,79
2011-09-23,38,6,3,0,False,21.99,21.99,63
2011-09-30,39,6,3,0,False,21.99,21.99,64
2011-10-07,40,6,3,0,False,21.99,21.99,78
2011-10-14,41,6,3,0,False,21.99,21.99,71
2011-10-21,42,6,3,0,False,21.99,21.99,65
2011-10-28,43,6,3,0,False,21.99,21.99,61
2011-11-04,44,6,3,1,False,21.99,11.0,255
2011-11-11,45,6,3,1,False,21.99,11.0,253
2011-11-18,46,6,3,1,False,21.99,11.0,241
2011-11-25,47,6,3,1,True,21.99,11.0,305
2011-12-02,48,6,3,0,False,21.99,21.99,81
2011-12-09,49,6,3,0,False,21.99,21.99,96
2011-12-16,50,6,3,0,False,21.99,21.99,110
2011-12-23,51,6,3,0,False,21.99,21.99,133
2011-12-30,52,6,3,0,True,21.99,21.99,79
2012-01-06,1,6,3,0,False,19.99,19.99,111
2012-01-13,2,6,3,0,False,19.99,19.99,107
2012-01-20,3,6,3,0,False,19.99,19.99,89
2012-01-27,4,6,3,0,False,19.99,19.99,87
2012-02-03,5,6,3,0,False,19.99,19.99,98
2012-02-10,6,6,3,0,True,19.99,19.99,105
2012-02-17,7,6,3,0,False,19.99,19.99,86
2012-02-24,8,6,3,0,False,19.99,19.99,82
2012-03-02,9,6,3,0,False,19.99,19.99,83
2012-03-09,10,6,3,0,False,19.99,19.99,82
2012-03-16,11,6,3,0,False,19.99,19.99,82
2012-03-23,12,6,3,0,False,19.99,19.99,75
2012-03-30,13,6,3,0,False,19.99,19.99,69
2012-04-06,14,6,3,0,False,19.99,19.99,82
2012-04-13,15,6,3,0,False,19.99,19.99,65
2012-04-20,16,6,3,0,False,19.99,19.99,75
2012-04-27,17,6,3,0,False,19.99,19.99,67
2012-05-04,18,6,3,0,False,19.99,19.99,77
2012-05-11,19,6,3,0,False,19.99,19.99,79
2012-05-18,20,6,3,0,False,19.99,19.99,73
2012-05-25,21,6,3,0,False,19.99,19.99,79
2012-06-01,22,6,3,0,False,19.99,19.99,78
2012-06-08,23,6,3,0,False,19.99,19.99,81
2012-06-15,24,6,3,0,False,19.99,19.99,84
2012-06-22,25,6,3,0,False,19.99,19.99,69
2012-06-29,26,6,3,0,False,19.99,19.99,86
2012-07-06,27,6,3,1,False,19.99,10.0,390
2012-07-13,28,6,3,1,False,19.99,10.0,519
2012-07-20,29,6,3,1,False,19.99,10.0,717
2012-07-27,30,6,3,1,False,19.99,10.0,737
2012-08-03,31,6,3,0,False,19.99,19.99,277
2012-08-10,32,6,3,0,False,19.99,19.99,262
2012-08-17,33,6,3,0,False,19.99,19.99,314
2012-08-24,34,6,3,0,False,19.99,19.99,356
2012-08-31,35,6,3,0,False,19.99,19.99,358
2012-09-07,36,6,3,0,True,19.99,19.99,162
2012-09-14,37,6,3,0,False,19.99,19.99,86
2012-09-21,38,6,3,0,False,19.99,19.99,79
2012-09-28,39,6,3,0,False,19.99,19.99,69
2012-10-05,40,6,3,0,False,19.99,19.99,81
2012-10-12,41,6,3,0,False,19.99,19.99,81
2012-10-19,42,6,3,0,False,19.99,19.99,78
2012-10-26,43,6,3,0,False,19.99,19.99,74
2010-02-05,5,7,1,1,False,9.99,7.99,88
2010-02-12,6,7,1,1,True,9.99,7.99,138
2010-02-19,7,7,1,1,False,9.99,7.99,123
2010-02-26,8,7,1,1,False,9.99,7.99,85
2010-03-05,9,7,1,0,False,9.99,9.99,63
2010-03-12,10,7,1,0,False,9.99,9.99,63
2010-03-19,11,7,1,0,False,9.99,9.99,78
2010-03-26,12,7,1,0,False,9.99,9.99,77
2010-04-02,13,7,1,0,False,9.99,9.99,137
2010-04-09,14,7,1,0,False,9.99,9.99,91
2010-04-16,15,7,1,0,False,9.99,9.99,46
2010-04-23,16,7,1,0,False,9.99,9.99,39
2010-04-30,17,7,1,0,False,9.99,9.99,44
2010-05-07,18,7,1,1,False,9.99,7.99,66
2010-05-14,19,7,1,1,False,9.99,7.99,65
2010-05-21,20,7,1,1,False,9.99,7.99,69
2010-05-28,21,7,1,1,False,9.99,7.99,62
2010-06-04,22,7,1,0,False,9.99,9.99,44
2010-06-11,23,7,1,0,False,9.99,9.99,43
2010-06-18,24,7,1,0,False,9.99,9.99,44
2010-06-25,25,7,1,0,False,9.99,9.99,51
2010-07-02,26,7,1,0,False,9.99,9.99,65
2010-07-09,27,7,1,0,False,9.99,9.99,57
2010-07-16,28,7,1,0,False,9.99,9.99,53
2010-07-23,29,7,1,0,False,9.99,9.99,47
2010-07-30,30,7,1,0,False,9.99,9.99,52
2010-08-06,31,7,1,0,False,9.99,9.99,54
2010-08-13,32,7,1,0,False,9.99,9.99,52
2010-08-20,33,7,1,0,False,9.99,9.99,49
2010-08-27,34,7,1,0,False,9.99,9.99,48
2010-09-03,35,7,1,0,False,9.99,9.99,48
2010-09-10,36,7,1,0,True,9.99,9.99,55
2010-09-17,37,7,1,0,False,9.99,9.99,51
2010-09-24,38,7,1,0,False,9.99,9.99,57
2010-10-01,39,7,1,0,False,9.99,9.99,51
2010-10-08,40,7,1,0,False,9.99,9.99,56
2010-10-15,41,7,1,0,False,9.99,9.99,65
2010-10-22,42,7,1,0,False,9.99,9.99,63
2010-10-29,43,7,1,0,False,9.99,9.99,97
2010-11-05,44,7,1,0,False,9.99,9.99,85
2010-11-12,45,7,1,0,False,9.99,9.99,45
2010-11-19,46,7,1,0,False,9.99,9.99,51
2010-11-26,47,7,1,0,True,9.99,9.99,58
2010-12-03,48,7,1,0,False,9.99,9.99,65
2010-12-10,49,7,1,0,False,9.99,9.99,85
2010-12-17,50,7,1,0,False,9.99,9.99,107
2010-12-24,51,7,1,0,False,9.99,9.99,145
2010-12-31,52,7,1,0,True,9.99,9.99,63
2011-01-07,1,7,1,0,False,10.99,10.99,44
2011-01-14,2,7,1,0,False,10.99,10.99,45
2011-01-21,3,7,1,0,False,10.99,10.99,47
2011-01-28,4,7,1,0,False,10.99,10.99,49
2011-02-04,5,7,1,1,False,10.99,8.79,77
2011-02-11,6,7,1,1,True,10.99,8.79,91
2011-02-18,7,7,1,1,False,10.99,8.79,94
2011-02-25,8,7,1,1,False,10.99,8.79,73
2011-03-04,9,7,1,0,False,10.99,10.99,49
2011-03-11,10,7,1,0,False,10.99,10.99,51
2011-03-18,11,7,1,0,False,10.99,10.99,53
2011-03-25,12,7,1,0,False,10.99,10.99,51
2011-04-01,13,7,1,0,False,10.99,10.99,48
2011-04-08,14,7,1,0,False,10.99,10.99,49
2011-04-15,15,7,1,0,False,10.99,10.99,49
2011-04-22,16,7,1,0,False,10.99,10.99,89
2011-04-29,17,7,1,0,False,10.99,10.99,73
2011-05-06,18,7,1,1,False,10.99,8.79,56
2011-05-13,19,7,1,1,False,10.99,8.79,55
2011-05-20,20,7,1,1,False,10.99,8.79,52
2011-05-27,21,7,1,1,False,10.99,8.79,57
2011-06-03,22,7,1,0,False,10.99,10.99,45
2011-06-10,23,7,1,0,False,10.99,10.99,45
2011-06-17,24,7,1,0,False,10.99,10.99,45
2011-06-24,25,7,1,0,False,10.99,10.99,49
2011-07-01,26,7,1,0,False,10.99,10.99,59
2011-07-08,27,7,1,0,False,10.99,10.99,68
2011-07-15,28,7,1,0,False,10.99,10.99,56
2011-07-22,29,7,1,0,False,10.99,10.99,57
2011-07-29,30,7,1,0,False,10.99,10.99,56
2011-08-05,31,7,1,0,False,10.99,10.99,55
2011-08-12,32,7,1,0,False,10.99,10.99,57
2011-08-19,33,7,1,0,False,10.99,10.99,55
2011-08-26,34,7,1,0,False,10.99,10.99,53
2011-09-02,35,7,1,0,False,10.99,10.99,50
2011-09-09,36,7,1,0,True,10.99,10.99,55
2011-09-16,37,7,1,0,False,10.99,10.99,55
2011-09-23,38,7,1,0,False,10.99,10.99,52
2011-09-30,39,7,1,0,False,10.99,10.99,50
2011-10-07,40,7,1,0,False,10.99,10.99,53
2011-10-14,41,7,1,0,False,10.99,10.99,56
2011-10-21,42,7,1,0,False,10.99,10.99,63
2011-10-28,43,7,1,0,False,10.99,10.99,72
2011-11-04,44,7,1,0,False,10.99,10.99,89
2011-11-11,45,7,1,0,False,10.99,10.99,40
2011-11-18,46,7,1,0,False,10.99,10.99,49
2011-11-25,47,7,1,0,True,10.99,10.99,55
2011-12-02,48,7,1,0,False,10.99,10.99,55
2011-12-09,49,7,1,0,False,10.99,10.99,69
2011-12-16,50,7,1,0,False,10.99,10.99,92
2011-12-23,51,7,1,0,False,10.99,10.99,143
2011-12-30,52,7,1,0,True,10.99,10.99,86
2012-01-06,1,7,1,0,False,10.99,10.99,61
2012-01-13,2,7,1,0,False,10.99,10.99,55
2012-01-20,3,7,1,0,False,10.99,10.99,53
2012-01-27,4,7,1,0,False,10.99,10.99,55
2012-02-03,5,7,1,1,False,10.99,8.79,88
2012-02-10,6,7,1,1,True,10.99,8.79,101
2012-02-17,7,7,1,1,False,10.99,8.79,128
2012-02-24,8,7,1,1,False,10.99,8.79,80
2012-03-02,9,7,1,0,False,10.99,10.99,55
2012-03-09,10,7,1,0,False,10.99,10.99,62
2012-03-16,11,7,1,0,False,10.99,10.99,67
2012-03-23,12,7,1,0,False,10.99,10.99,63
2012-03-30,13,7,1,0,False,10.99,10.99,67
2012-04-06,14,7,1,0,False,10.99,10.99,109
2012-04-13,15,7,1,0,False,10.99,10.99,71
2012-04-20,16,7,1,0,False,10.99,10.99,43
2012-04-27,17,7,1,0,False,10.99,10.99,38
2012-05-04,18,7,1,1,False,10.99,8.79,47
2012-05-11,19,7,1,1,False,10.99,8.79,55
2012-05-18,20,7,1,1,False,10.99,8.79,54
2012-05-25,21,7,1,1,False,10.99,8.79,56
2012-06-01,22,7,1,0,False,10.99,10.99,43
2012-06-08,23,7,1,0,False,10.99,10.99,40
2012-06-15,24,7,1,0,False,10.99,10.99,45
2012-06-22,25,7,1,0,False,10.99,10.99,46
2012-06-29,26,7,1,0,False,10.99,10.99,49
2012-07-06,27,7,1,0,False,10.99,10.99,65
2012-07-13,28,7,1,0,False,10.99,10.99,53
2012-07-20,29,7,1,0,False,10.99,10.99,53
2012-07-27,30,7,1,0,False,10.99,10.99,49
2012-08-03,31,7,1,0,False,10.99,10.99,57
2012-08-10,32,7,1,0,False,10.99,10.99,50
2012-08-17,33,7,1,0,False,10.99,10.99,49
2012-08-24,34,7,1,0,False,10.99,10.99,52
2012-08-31,35,7,1,0,False,10.99,10.99,42
2012-09-07,36,7,1,0,True,10.99,10.99,50
2012-09-14,37,7,1,0,False,10.99,10.99,46
2012-09-21,38,7,1,0,False,10.99,10.99,50
2012-09-28,39,7,1,0,False,10.99,10.99,47
2012-10-05,40,7,1,0,False,10.99,10.99,47
2012-10-12,41,7,1,0,False,10.99,10.99,47
2012-10-19,42,7,1,0,False,10.99,10.99,57
2012-10-26,43,7,1,0,False,10.99,10.99,63
2010-02-05,5,7,2,0,False,5.99,5.99,141
2010-02-12,6,7,2,0,True,5.99,5.99,144
2010-02-19,7,7,2,0,False,5.99,5.99,146
2010-02-26,8,7,2,0,False,5.99,5.99,145
2010-03-05,9,7,2,0,False,5.99,5.99,141
2010-03-12,10,7,2,0,False,5.99,5.99,135
2010-03-19,11,7,2,0,False,5.99,5.99,165
2010-03-26,12,7,2,0,False,5.99,5.99,159
2010-04-02,13,7,2,1,False,5.99,4.01,306
2010-04-09,14,7,2,1,False,5.99,4.01,255
2010-04-16,15,7,2,1,False,5.99,4.01,227
2010-04-23,16,7,2,1,False,5.99,4.01,215
2010-04-30,17,7,2,1,False,5.99,4.01,203
2010-05-07,18,7,2,0,False,5.99,5.99,113
2010-05-14,19,7,2,0,False,5.99,5.99,101
2010-05-21,20,7,2,0,False,5.99,5.99,100
2010-05-28,21,7,2,0,False,5.99,5.99,105
2010-06-04,22,7,2,0,False,5.99,5.99,115
2010-06-11,23,7,2,0,False,5.99,5.99,120
2010-06-18,24,7,2,0,False,5.99,5.99,116
2010-06-25,25,7,2,0,False,5.99,5.99,127
2010-07-02,26,7,2,1,False,5.99,4.01,255
2010-07-09,27,7,2,1,False,5.99,4.01,291
2010-07-16,28,7,2,1,False,5.99,4.01,277
2010-07-23,29,7,2,1,False,5.99,4.01,295
2010-07-30,30,7,2,1,False,5.99,4.01,299
2010-08-06,31,7,2,0,False,5.99,5.99,177
2010-08-13,32,7,2,0,False,5.99,5.99,160
2010-08-20,33,7,2,0,False,5.99,5.99,162
2010-08-27,34,7,2,0,False,5.99,5.99,149
2010-09-03,35,7,2,0,False,5.99,5.99,145
2010-09-10,36,7,2,0,True,5.99,5.99,149
2010-09-17,37,7,2,0,False,5.99,5.99,143
2010-09-24,38,7,2,0,False,5.99,5.99,130
2010-10-01,39,7,2,0,False,5.99,5.99,121
2010-10-08,40,7,2,0,False,5.99,5.99,133
2010-10-15,41,7,2,0,False,5.99,5.99,130
2010-10-22,42,7,2,0,False,5.99,5.99,122
2010-10-29,43,7,2,0,False,5.99,5.99,115
2010-11-05,44,7,2,0,False,5.99,5.99,123
2010-11-12,45,7,2,0,False,5.99,5.99,134
2010-11-19,46,7,2,0,False,5.99,5.99,128
2010-11-26,47,7,2,0,True,5.99,5.99,147
2010-12-03,48,7,2,0,False,5.99,5.99,137
2010-12-10,49,7,2,0,False,5.99,5.99,145
2010-12-17,50,7,2,0,False,5.99,5.99,161
2010-12-24,51,7,2,0,False,5.99,5.99,225
2010-12-31,52,7,2,0,True,5.99,5.99,183
2011-01-07,1,7,2,0,False,5.99,5.99,175
2011-01-14,2,7,2,0,False,5.99,5.99,153
2011-01-21,3,7,2,0,False,5.99,5.99,146
2011-01-28,4,7,2,0,False,5.99,5.99,145
2011-02-04,5,7,2,0,False,5.99,5.99,144
2011-02-11,6,7,2,0,True,5.99,5.99,147
2011-02-18,7,7,2,0,False,5.99,5.99,154
2011-02-25,8,7,2,0,False,5.99,5.99,155
2011-03-04,9,7,2,0,False,5.99,5.99,163
2011-03-11,10,7,2,0,False,5.99,5.99,157
2011-03-18,11,7,2,0,False,5.99,5.99,168
2011-03-25,12,7,2,0,False,5.99,5.99,162
2011-04-01,13,7,2,1,False,5.99,4.01,266
2011-04-08,14,7,2,1,False,5.99,4.01,271
2011-04-15,15,7,2,1,False,5.99,4.01,213
2011-04-22,16,7,2,1,False,5.99,4.01,249
2011-04-29,17,7,2,1,False,5.99,4.01,225
2011-05-06,18,7,2,0,False,5.99,5.99,111
2011-05-13,19,7,2,0,False,5.99,5.99,109
2011-05-20,20,7,2,0,False,5.99,5.99,115
2011-05-27,21,7,2,0,False,5.99,5.99,117
2011-06-03,22,7,2,0,False,5.99,5.99,128
2011-06-10,23,7,2,0,False,5.99,5.99,144
2011-06-17,24,7,2,0,False,5.99,5.99,141
2011-06-24,25,7,2,0,False,5.99,5.99,161
2011-07-01,26,7,2,1,False,5.99,4.01,307
2011-07-08,27,7,2,1,False,5.99,4.01,359
2011-07-15,28,7,2,1,False,5.99,4.01,315
2011-07-22,29,7,2,1,False,5.99,4.01,321
2011-07-29,30,7,2,1,False,5.99,4.01,334
2011-08-05,31,7,2,0,False,5.99,5.99,175
2011-08-12,32,7,2,0,False,5.99,5.99,175
2011-08-19,33,7,2,0,False,5.99,5.99,183
2011-08-26,34,7,2,0,False,5.99,5.99,166
2011-09-02,35,7,2,0,False,5.99,5.99,159
2011-09-09,36,7,2,0,True,5.99,5.99,154
2011-09-16,37,7,2,0,False,5.99,5.99,137
2011-09-23,38,7,2,0,False,5.99,5.99,141
2011-09-30,39,7,2,0,False,5.99,5.99,133
2011-10-07,40,7,2,0,False,5.99,5.99,138
2011-10-14,41,7,2,0,False,5.99,5.99,133
2011-10-21,42,7,2,0,False,5.99,5.99,131
2011-10-28,43,7,2,0,False,5.99,5.99,127
2011-11-04,44,7,2,0,False,5.99,5.99,142
2011-11-11,45,7,2,0,False,5.99,5.99,133
2011-11-18,46,7,2,0,False,5.99,5.99,143
2011-11-25,47,7,2,0,True,5.99,5.99,161
2011-12-02,48,7,2,0,False,5.99,5.99,142
2011-12-09,49,7,2,0,False,5.99,5.99,154
2011-12-16,50,7,2,0,False,5.99,5.99,171
2011-12-23,51,7,2,0,False,5.99,5.99,261
2011-12-30,52,7,2,0,True,5.99,5.99,220
2012-01-06,1,7,2,0,False,6.99,6.99,161
2012-01-13,2,7,2,0,False,6.99,6.99,137
2012-01-20,3,7,2,0,False,6.99,6.99,137
2012-01-27,4,7,2,0,False,6.99,6.99,127
2012-02-03,5,7,2,0,False,6.99,6.99,135
2012-02-10,6,7,2,0,True,6.99,6.99,134
2012-02-17,7,7,2,0,False,6.99,6.99,144
2012-02-24,8,7,2,0,False,6.99,6.99,126
2012-03-02,9,7,2,0,False,6.99,6.99,128
2012-03-09,10,7,2,0,False,6.99,6.99,138
2012-03-16,11,7,2,0,False,6.99,6.99,149
2012-03-23,12,7,2,0,False,6.99,6.99,152
2012-03-30,13,7,2,0,False,6.99,6.99,137
2012-04-06,14,7,2,1,False,6.99,4.68,268
2012-04-13,15,7,2,1,False,6.99,4.68,219
2012-04-20,16,7,2,1,False,6.99,4.68,197
2012-04-27,17,7,2,1,False,6.99,4.68,194
2012-05-04,18,7,2,0,False,6.99,6.99,99
2012-05-11,19,7,2,0,False,6.99,6.99,97
2012-05-18,20,7,2,0,False,6.99,6.99,95
2012-05-25,21,7,2,0,False,6.99,6.99,101
2012-06-01,22,7,2,0,False,6.99,6.99,116
2012-06-08,23,7,2,0,False,6.99,6.99,127
2012-06-15,24,7,2,0,False,6.99,6.99,126
2012-06-22,25,7,2,0,False,6.99,6.99,141
2012-06-29,26,7,2,0,False,6.99,6.99,151
2012-07-06,27,7,2,1,False,6.99,4.68,325
2012-07-13,28,7,2,1,False,6.99,4.68,307
2012-07-20,29,7,2,1,False,6.99,4.68,289
2012-07-27,30,7,2,1,False,6.99,4.68,281
2012-08-03,31,7,2,0,False,6.99,6.99,155
2012-08-10,32,7,2,0,False,6.99,6.99,154
2012-08-17,33,7,2,0,False,6.99,6.99,145
2012-08-24,34,7,2,0,False,6.99,6.99,145
2012-08-31,35,7,2,0,False,6.99,6.99,133
2012-09-07,36,7,2,0,True,6.99,6.99,133
2012-09-14,37,7,2,0,False,6.99,6.99,121
2012-09-21,38,7,2,0,False,6.99,6.99,119
2012-09-28,39,7,2,0,False,6.99,6.99,115
2012-10-05,40,7,2,0,False,6.99,6.99,115
2012-10-12,41,7,2,0,False,6.99,6.99,115
2012-10-19,42,7,2,0,False,6.99,6.99,109
2012-10-26,43,7,2,0,False,6.99,6.99,109
2010-02-05,5,7,3,0,False,19.99,19.99,47
2010-02-12,6,7,3,0,True,19.99,19.99,51
2010-02-19,7,7,3,0,False,19.99,19.99,43
2010-02-26,8,7,3,0,False,19.99,19.99,39
2010-03-05,9,7,3,0,False,19.99,19.99,42
2010-03-12,10,7,3,0,False,19.99,19.99,44
2010-03-19,11,7,3,0,False,19.99,19.99,50
2010-03-26,12,7,3,0,False,19.99,19.99,42
2010-04-02,13,7,3,0,False,19.99,19.99,47
2010-04-09,14,7,3,0,False,19.99,19.99,44
2010-04-16,15,7,3,0,False,19.99,19.99,35
2010-04-23,16,7,3,0,False,19.99,19.99,37
2010-04-30,17,7,3,0,False,19.99,19.99,33
2010-05-07,18,7,3,0,False,19.99,19.99,35
2010-05-14,19,7,3,0,False,19.99,19.99,33
2010-05-21,20,7,3,0,False,19.99,19.99,37
2010-05-28,21,7,3,0,False,19.99,19.99,31
2010-06-04,22,7,3,0,False,19.99,19.99,32
2010-06-11,23,7,3,0,False,19.99,19.99,33
2010-06-18,24,7,3,0,False,19.99,19.99,39
2010-06-25,25,7,3,0,False,19.99,19.99,39
2010-07-02,26,7,3,1,False,19.99,10.0,204
2010-07-09,27,7,3,1,False,19.99,10.0,191
2010-07-16,28,7,3,1,False,19.99,10.0,200
2010-07-23,29,7,3,1,False,19.99,10.0,220
2010-07-30,30,7,3,1,False,19.99,10.0,279
2010-08-06,31,7,3,0,False,19.99,19.99,87
2010-08-13,32,7,3,0,False,19.99,19.99,108
2010-08-20,33,7,3,0,False,19.99,19.99,149
2010-08-27,34,7,3,0,False,19.99,19.99,129
2010-09-03,35,7,3,0,False,19.99,19.99,73
2010-09-10,36,7,3,0,True,19.99,19.99,53
2010-09-17,37,7,3,0,False,19.99,19.99,49
2010-09-24,38,7,3,0,False,19.99,19.99,47
2010-10-01,39,7,3,0,False,19.99,19.99,46
2010-10-08,40,7,3,0,False,19.99,19.99,42
2010-10-15,41,7,3,0,False,19.99,19.99,44
2010-10-22,42,7,3,0,False,19.99,19.99,41
2010-10-29,43,7,3,0,False,19.99,19.99,38
2010-11-05,44,7,3,1,False,19.99,10.0,175
2010-11-12,45,7,3,1,False,19.99,10.0,180
2010-11-19,46,7,3,1,False,19.99,10.0,188
2010-11-26,47,7,3,1,True,19.99,10.0,205
2010-12-03,48,7,3,0,False,19.99,19.99,56
2010-12-10,49,7,3,0,False,19.99,19.99,61
2010-12-17,50,7,3,0,False,19.99,19.99,69
2010-12-24,51,7,3,0,False,19.99,19.99,84
2010-12-31,52,7,3,0,True,19.99,19.99,57
2011-01-07,1,7,3,0,False,21.99,21.99,59
2011-01-14,2,7,3,0,False,21.99,21.99,50
2011-01-21,3,7,3,0,False,21.99,21.99,45
2011-01-28,4,7,3,0,False,21.99,21.99,42
2011-02-04,5,7,3,0,False,21.99,21.99,43
2011-02-11,6,7,3,0,True,21.99,21.99,39
2011-02-18,7,7,3,0,False,21.99,21.99,47
2011-02-25,8,7,3,0,False,21.99,21.99,39
2011-03-04,9,7,3,0,False,21.99,21.99,41
2011-03-11,10,7,3,0,False,21.99,21.99,41
2011-03-18,11,7,3,0,False,21.99,21.99,46
2011-03-25,12,7,3,0,False,21.99,21.99,44
2011-04-01,13,7,3,0,False,21.99,21.99,43
2011-04-08,14,7,3,0,False,21.99,21.99,40
2011-04-15,15,7,3,0,False,21.99,21.99,34
2011-04-22,16,7,3,0,False,21.99,21.99,35
2011-04-29,17,7,3,0,False,21.99,21.99,31
2011-05-06,18,7,3,0,False,21.99,21.99,33
2011-05-13,19,7,3,0,False,21.99,21.99,31
2011-05-20,20,7,3,0,False,21.99,21.99,28
2011-05-27,21,7,3,0,False,21.99,21.99,32
2011-06-03,22,7,3,0,False,21.99,21.99,34
2011-06-10,23,7,3,0,False,21.99,21.99,38
2011-06-17,24,7,3,0,False,21.99,21.99,37
2011-06-24,25,7,3,0,False,21.99,21.99,41
2011-07-01,26,7,3,1,False,21.99,11.0,183
2011-07-08,27,7,3,1,False,21.99,11.0,201
2011-07-15,28,7,3,1,False,21.99,11.0,199
2011-07-22,29,7,3,1,False,21.99,11.0,195
2011-07-29,30,7,3,1,False,21.99,11.0,205
2011-08-05,31,7,3,0,False,21.99,21.99,71
2011-08-12,32,7,3,0,False,21.99,21.99,89
2011-08-19,33,7,3,0,False,21.99,21.99,119
2011-08-26,34,7,3,0,False,21.99,21.99,124
2011-09-02,35,7,3,0,False,21.99,21.99,65
2011-09-09,36,7,3,0,True,21.99,21.99,49
2011-09-16,37,7,3,0,False,21.99,21.99,54
2011-09-23,38,7,3,0,False,21.99,21.99,43
2011-09-30,39,7,3,0,False,21.99,21.99,41
2011-10-07,40,7,3,0,False,21.99,21.99,42
2011-10-14,41,7,3,0,False,21.99,21.99,39
2011-10-21,42,7,3,0,False,21.99,21.99,43
2011-10-28,43,7,3,0,False,21.99,21.99,39
2011-11-04,44,7,3,1,False,21.99,11.0,186
2011-11-11,45,7,3,1,False,21.99,11.0,154
2011-11-18,46,7,3,1,False,21.99,11.0,161
2011-11-25,47,7,3,1,True,21.99,11.0,203
2011-12-02,48,7,3,0,False,21.99,21.99,51
2011-12-09,49,7,3,0,False,21.99,21.99,56
2011-12-16,50,7,3,0,False,21.99,21.99,66
2011-12-23,51,7,3,0,False,21.99,21.99,84
2011-12-30,52,7,3,0,True,21.99,21.99,59
2012-01-06,1,7,3,0,False,19.99,19.99,76
2012-01-13,2,7,3,0,False,19.99,19.99,68
2012-01-20,3,7,3,0,False,19.99,19.99,73
2012-01-27,4,7,3,0,False,19.99,19.99,62
2012-02-03,5,7,3,0,False,19.99,19.99,59
2012-02-10,6,7,3,0,True,19.99,19.99,56
2012-02-17,7,7,3,0,False,19.99,19.99,58
2012-02-24,8,7,3,0,False,19.99,19.99,59
2012-03-02,9,7,3,0,False,19.99,19.99,51
2012-03-09,10,7,3,0,False,19.99,19.99,58
2012-03-16,11,7,3,0,False,19.99,19.99,63
2012-03-23,12,7,3,0,False,19.99,19.99,59
